C , D, I, T, label
8.859862e-09,3.200689e-08,2.4415072e-09,2.8550376e-05,0
7.777704e-09,1.8813584e-08,7.9407886e-10,2.8408933e-05,0
4.904822e-09,3.159221e-08,6.770025e-10,2.8140372e-05,0
6.4444263e-09,2.4909642e-08,5.632388e-10,2.7567932e-05,0
1.2308491e-08,2.6374035e-08,1.2706807e-09,2.8301363e-05,0
7.098137e-09,2.2912237e-08,1.8608758e-09,2.7738975e-05,0
5.1642854e-09,2.6141006e-08,1.0805066e-09,2.7717637e-05,0
6.1280283e-09,2.1594618e-08,2.837513e-09,2.8373759e-05,0
8.192704e-09,7.0582296e-09,1.6400878e-10,2.565077e-05,0
5.9362835e-09,7.468938e-09,1.871175e-10,2.654033e-05,0
1.4477548e-08,7.897383e-09,1.7898726e-10,2.629297e-05,0
6.4350547e-09,7.876308e-09,1.657257e-10,2.6903233e-05,0
5.848075e-09,7.713395e-09,1.9437e-10,2.653112e-05,0
7.613912e-09,7.629743e-09,2.319061e-10,2.658669e-05,0
8.391965e-09,7.025524e-09,2.262585e-10,2.5654195e-05,0
1.0485906e-08,7.1099526e-09,2.647042e-10,2.6244725e-05,0
1.056182e-08,7.0587816e-09,1.5831524e-10,2.6214206e-05,0
1.0562223e-08,7.906411e-09,1.6531876e-10,2.5481515e-05,0
7.882635e-09,7.4879525e-09,1.2092832e-10,2.7171722e-05,0
4.823726e-09,8.550891e-09,1.2271886e-10,2.573918e-05,0
6.4386394e-09,6.627432e-09,1.9428512e-10,2.569763e-05,0
6.2171743e-09,7.354153e-09,1.0353516e-10,2.5759364e-05,0
1.073275e-08,7.357394e-09,2.1018172e-10,2.690118e-05,0
8.505703e-09,8.04883e-09,2.4808577e-10,2.5588e-05,0
5.542784e-09,7.434642e-09,2.6321748e-10,2.5983807e-05,0
4.7709663e-09,7.631228e-09,1.206804e-10,2.5813513e-05,0
8.697649e-09,7.590566e-09,2.7143565e-10,2.5870713e-05,0
1.17005285e-08,9.129203e-09,2.1177525e-10,2.6006217e-05,0
1.1880026e-08,8.1732106e-09,1.3188509e-10,2.595322e-05,0
4.5248383e-09,7.212736e-09,1.1731466e-10,2.5643847e-05,0
8.434087e-09,6.9513604e-09,1.9764602e-10,2.6459766e-05,0
8.178637e-09,7.0340924e-09,2.0857392e-10,2.59876e-05,0
1.1064766e-08,7.842818e-09,1.0299921e-10,2.7634182e-05,0
1.03960325e-08,7.53874e-09,1.2293815e-10,2.651152e-05,0
8.966129e-09,6.9534822e-09,1.4200031e-10,2.682709e-05,0
9.554704e-09,7.5491435e-09,1.695141e-10,2.6100432e-05,0
9.524209e-09,7.882861e-09,1.9064872e-10,2.7986485e-05,0
9.051147e-09,7.2101365e-09,1.8803124e-10,2.6121972e-05,0
5.7437424e-09,7.1716917e-09,1.4814698e-10,2.7138884e-05,0
8.890739e-09,6.9036608e-09,1.7555145e-10,2.5586756e-05,0
8.65639e-09,6.959652e-09,1.5325252e-10,2.6771017e-05,0
1.0136631e-08,7.529457e-09,2.9741573e-10,2.6774695e-05,0
1.2273514e-08,7.47434e-09,2.0947774e-10,2.62626e-05,0
1.5540085e-08,7.499115e-09,1.4432208e-10,2.7394673e-05,0
9.616225e-09,7.5520665e-09,1.6572381e-10,2.6799831e-05,0
1.3228049e-08,7.3587274e-09,1.4521008e-10,2.69638e-05,0
1.1159655e-08,7.777511e-09,2.0511912e-10,2.5909503e-05,0
9.24302e-09,8.289009e-09,2.006448e-10,2.617284e-05,0
5.768742e-09,8.545021e-09,1.277945e-10,2.6110416e-05,0
6.555745e-09,7.641817e-09,2.50188e-10,2.589567e-05,0
2.115038e-08,7.516342e-09,2.1075296e-10,2.6225858e-05,0
1.1181174e-08,7.803813e-09,1.8091896e-10,2.7353168e-05,0
1.4104193e-08,7.2382873e-09,2.1264994e-10,2.6468877e-05,0
1.5351334e-08,7.713616e-09,1.5249295e-10,2.5840853e-05,0
1.3891674e-08,7.291872e-09,2.4516042e-10,2.6434063e-05,0
7.858031e-09,8.033094e-09,2.1561342e-10,2.6466605e-05,0
5.91305e-09,7.839588e-09,1.9764752e-10,2.5949657e-05,0
5.184854e-09,8.225006e-09,1.6961857e-10,2.5964759e-05,0
1.867102e-08,1.6018188e-08,8.362919e-12,2.5672722e-05,0
9.614079e-09,1.689726e-08,7.490483e-12,2.5858502e-05,0
1.690661e-08,1.9047846e-08,9.150003e-12,2.634764e-05,0
1.8638143e-08,1.7601062e-08,9.253764e-12,2.614176e-05,0
1.5291485e-08,1.4847299e-08,9.586452e-12,2.5500767e-05,0
9.2979215e-09,1.8473676e-08,7.39654e-12,2.6894768e-05,0
2.2672227e-08,1.4250077e-08,1.4575553e-11,2.6642505e-05,0
1.3923347e-08,1.1752889e-08,6.042629e-12,2.6701971e-05,0
2.3262977e-08,7.547157e-09,1.16531385e-11,2.6394922e-05,0
1.9914511e-08,1.3767383e-08,1.3842167e-11,2.6565984e-05,0
1.4847271e-08,1.7230956e-08,6.117544e-12,2.6419297e-05,0
1.4555878e-08,1.8605858e-08,8.336418e-12,2.6461708e-05,0
2.708913e-08,1.3794193e-08,9.059873e-12,2.5823312e-05,0
2.1270614e-08,1.3318683e-08,7.005977e-12,2.6578453e-05,0
2.0759146e-08,1.7497765e-08,8.003457e-12,2.5936199e-05,0
1.4800223e-08,1.2783387e-08,7.686902e-12,2.6406022e-05,0
1.7407157e-08,1.9775747e-08,1.1879962e-11,2.5968993e-05,0
2.490703e-08,1.2866557e-08,9.101961e-12,2.633282e-05,0
1.8098714e-08,9.322943e-09,6.8879724e-12,2.6242022e-05,0
1.616545e-08,1.18108225e-08,1.0519905e-11,2.6348293e-05,0
2.2419671e-08,1.3336096e-08,6.675466e-12,2.6495194e-05,0
2.1201998e-08,1.5729894e-08,1.1314252e-11,2.5976771e-05,0
1.8285634e-08,1.5546458e-08,1.3430498e-11,2.6599346e-05,0
1.3192471e-08,1.2809722e-08,6.3174565e-12,2.6208432e-05,0
2.5161722e-08,1.2308844e-08,9.670157e-12,2.6505402e-05,0
1.8554648e-08,1.35573e-08,1.5336881e-11,2.617701e-05,0
1.14057706e-08,1.2027127e-08,8.6803e-12,2.6118087e-05,0
1.0053336e-08,1.3824325e-08,7.432163e-12,2.7263866e-05,0
1.7317246e-08,1.6079778e-08,8.0465756e-12,2.6618276e-05,0
7.8374045e-09,1.536689e-08,1.154641e-11,2.6005746e-05,0
1.7147483e-08,1.1724253e-08,1.1426809e-11,2.6340655e-05,0
1.9856632e-08,1.4875532e-08,1.2611733e-11,2.6164405e-05,0
2.0034099e-08,1.26516495e-08,9.274793e-12,2.608692e-05,0
1.4857554e-08,1.32990605e-08,9.811037e-12,2.6554104e-05,0
2.5958064e-08,1.4508591e-08,1.006727e-11,2.5261868e-05,0
1.7419213e-08,1.1531856e-08,8.800295e-12,2.6395275e-05,0
9.958143e-09,1.2431343e-08,8.093075e-12,2.6252308e-05,0
1.09982565e-08,1.8680673e-08,9.622357e-12,2.5753541e-05,0
1.502478e-08,1.7982718e-08,1.0342083e-11,2.5975607e-05,0
1.8425045e-08,1.4439518e-08,9.113635e-12,2.6710122e-05,0
9.441857e-09,1.5824083e-08,6.6238837e-12,2.6407608e-05,0
1.2841427e-08,1.4544416e-08,9.86521e-12,2.6499361e-05,0
2.8538135e-08,1.2434923e-08,1.4976773e-11,2.6537167e-05,0
2.242198e-08,1.536768e-08,1.1747045e-11,2.640922e-05,0
1.310512e-08,1.4907686e-08,1.20731454e-11,2.6485417e-05,0
2.8450525e-08,9.865225e-09,8.950395e-12,2.5317846e-05,0
1.3667854e-08,9.946962e-09,8.585539e-12,2.579678e-05,0
7.764972e-09,1.1483262e-08,1.10700485e-11,2.6094982e-05,0
1.536437e-08,1.4536263e-08,9.819237e-12,2.6041933e-05,0
1.8347857e-08,1.5973917e-08,9.452709e-12,2.6357568e-05,0
3.6100964e-09,6.067437e-07,2.5351282e-08,2.4701085e-05,0
7.228478e-09,1.4444927e-06,4.661676e-08,2.4598452e-05,0
8.150715e-09,4.2865543e-07,1.6903675e-08,2.4371537e-05,0
4.6360573e-09,4.6692756e-07,1.4574185e-08,2.4617435e-05,0
5.624285e-09,9.857712e-07,3.230946e-08,2.4785559e-05,0
6.0718333e-09,3.4571124e-07,4.6391907e-08,2.512267e-05,0
8.105941e-09,5.2358234e-07,2.8377688e-08,2.4516718e-05,0
9.871418e-09,2.5076233e-07,2.7636748e-08,2.4781091e-05,0
4.479276e-09,5.0987126e-07,6.316818e-08,2.4430037e-05,0
2.6544753e-09,1.2523107e-06,1.049499e-08,2.4398441e-05,0
4.9111217e-09,5.028188e-07,2.4447703e-08,2.4871484e-05,0
7.4207156e-09,5.7927645e-07,1.5032002e-08,2.431698e-05,0
7.0321873e-09,9.551525e-07,1.7244865e-08,2.4815621e-05,0
4.284472e-09,6.37387e-07,2.0059527e-08,2.4792651e-05,0
3.965377e-09,1.6501623e-06,1.8211532e-08,2.4755818e-05,0
4.180547e-09,1.7069564e-06,9.089156e-09,2.4339113e-05,0
3.1249754e-09,1.1050151e-06,2.4809406e-08,2.5211906e-05,0
2.7313507e-09,1.2898877e-06,2.2205692e-08,2.4555724e-05,0
6.390386e-09,8.872648e-07,2.2178094e-08,2.4471123e-05,0
3.7033283e-09,1.087313e-06,1.5548444e-08,2.4611241e-05,0
5.5978187e-09,7.8415246e-07,3.5772455e-08,2.4962019e-05,0
4.8430118e-09,7.9206677e-07,4.428123e-08,2.4579527e-05,0
4.6843844e-09,8.573829e-07,4.6662127e-08,2.456029e-05,0
5.7453198e-09,1.1262014e-06,2.6900784e-08,2.4678975e-05,0
6.2715677e-09,2.9070877e-06,1.5258212e-08,2.3884713e-05,0
6.889494e-09,1.5942679e-06,1.1916495e-08,2.4408984e-05,0
5.0128017e-09,1.0085901e-06,2.4762272e-08,2.427504e-05,0
4.9829643e-09,2.5759946e-06,2.0077632e-08,2.4462723e-05,0
8.375751e-09,1.0476839e-06,2.6601736e-08,2.4705703e-05,0
1.15225784e-08,1.5546761e-06,2.8781555e-08,2.4040744e-05,0
6.495367e-09,1.0052522e-06,5.9196996e-08,2.4339415e-05,0
5.3397953e-09,7.2604547e-07,3.9315868e-08,2.4492112e-05,0
4.464324e-09,6.436309e-07,5.2806183e-08,2.4520037e-05,0
7.60841e-09,8.032267e-07,1.4102015e-08,2.4268791e-05,0
9.878481e-09,1.1824999e-06,7.122566e-08,2.4208139e-05,0
5.4114535e-09,1.9790782e-06,6.4606844e-09,2.5003545e-05,0
5.939353e-09,2.9035136e-06,2.0083071e-08,2.4483168e-05,0
6.53532e-09,2.870495e-07,1.4995292e-08,2.4476702e-05,0
4.201755e-09,3.0920442e-06,4.3937636e-08,2.437888e-05,0
4.863043e-09,3.901486e-07,1.5367828e-08,2.5194937e-05,0
6.2344285e-09,5.364334e-07,1.6474887e-08,2.4662035e-05,0
6.996373e-09,5.0949944e-07,3.785841e-08,2.477691e-05,0
2.64452e-09,1.1461171e-06,2.8569287e-08,2.4364077e-05,0
5.796304e-09,2.014255e-06,8.403802e-09,2.4513303e-05,0
9.796953e-09,6.336167e-07,2.1979453e-08,2.4538753e-05,0
5.5725713e-09,1.295901e-06,2.0700627e-08,2.5083315e-05,0
5.4187663e-09,1.9824708e-06,2.3679984e-08,2.5357738e-05,0
4.5484434e-09,9.383026e-07,1.3554456e-08,2.4467621e-05,0
3.1773e-09,1.3144457e-06,2.7175606e-08,2.5257676e-05,0
5.969574e-09,3.056424e-07,2.687755e-08,2.4181234e-05,0
2.6369344e-06,0.00014332547,4.6014084e-06,9.545723e-05,0
4.457836e-06,9.917779e-05,1.5795985e-06,0.00011233229,0
2.3151094e-06,0.00016313662,1.5940588e-05,9.894193e-05,0
3.076276e-06,8.063093e-05,5.8403753e-08,8.189535e-05,0
4.8593593e-06,1.923599e-05,2.2406095e-06,0.00013946548,0
3.0720162e-06,0.00028015245,4.8802117e-06,0.00014668521,0
2.569946e-06,2.3385433e-05,3.6103058e-06,9.113003e-05,0
2.0858724e-06,0.00011448763,6.227146e-07,7.8503064e-05,0
2.5628437e-06,9.743358e-05,5.4346675e-08,0.000113924936,0
2.3951682e-06,0.00010868093,3.1675438e-06,7.677871e-05,0
2.0958203e-06,0.00014561466,5.0650337e-06,0.00011058587,0
4.110506e-06,4.1101284e-05,9.752097e-07,0.000101760845,0
8.479798e-06,1.4393564e-05,4.867943e-05,0.00011479559,0
3.7438376e-06,3.622585e-05,2.2065262e-06,0.00020860325,0
2.8271827e-06,0.00020973185,4.627203e-07,0.00020494807,0
4.2396523e-06,9.0381436e-05,3.044687e-06,0.00019911173,0
1.5686907e-06,3.5176392e-05,1.2786176e-06,0.00031738955,0
2.6391383e-06,4.4576507e-05,1.9198638e-05,0.00036385466,0
1.5019715e-06,3.7793907e-05,0.00018953734,0.00024200937,0
1.7279918e-06,3.920607e-05,1.5728667e-05,0.00021663822,0
2.348884e-06,6.1481456e-05,0.0010599222,0.00019785247,0
1.3550912e-06,0.0001262477,9.816425e-05,0.00013931569,0
1.3419402e-06,2.7208283e-05,2.7880008e-06,0.0003822983,0
3.3405202e-06,1.20134855e-05,1.7033398e-06,0.00012060616,0
3.487299e-06,7.686039e-05,1.3039035e-05,0.00017336122,0
1.4648563e-06,4.986862e-05,2.9491184e-05,0.00021027851,0
1.7551984e-06,3.8286355e-05,4.6254787e-05,0.00021875708,0
2.4562296e-06,5.3944423e-05,4.7602566e-06,0.00011751645,0
1.519479e-06,3.4776567e-05,3.7717182e-05,0.00015182745,0
2.0106122e-06,4.8506397e-05,8.749883e-06,0.00013755322,0
2.6487498e-06,0.00038095182,9.331598e-07,0.00019019503,0
2.0095713e-06,0.0015051508,2.0110936e-06,0.00014109188,0
1.0789893e-06,0.00032860183,1.39051945e-05,0.00014327695,0
5.20088e-06,9.3406634e-05,2.891064e-05,0.00022802874,0
5.4864327e-06,6.938302e-05,9.556343e-05,0.00017509527,0
9.869019e-07,0.00010302891,1.0065683e-05,0.00015068175,0
2.4799838e-06,4.736582e-05,5.048925e-05,0.00031926934,0
1.5609218e-06,6.295202e-05,6.2273654e-07,0.00015290082,0
2.963752e-06,4.7378424e-05,7.025506e-06,0.00015988664,0
1.6446917e-06,0.000105218256,1.982688e-05,0.00020873995,0
1.9469712e-06,6.542295e-05,3.1332635e-05,0.000123875,0
2.4263827e-06,3.5188303e-05,5.20444e-07,0.00020316607,0
4.3602217e-06,4.6154193e-05,2.1077673e-07,0.00016378266,0
1.658007e-06,3.2111024e-05,8.543363e-06,0.00027985004,0
2.4801138e-06,0.00020548677,4.2380496e-05,0.00027505693,0
6.435643e-06,0.00013805345,1.5546168e-06,8.87335e-05,0
4.308561e-06,6.350765e-05,7.7123303e-07,0.00010293964,0
4.313832e-06,5.440655e-05,0.000110368535,9.907382e-05,0
3.7596087e-06,0.00011358747,3.303813e-06,8.779553e-05,0
4.568623e-06,2.7061173e-05,8.051148e-06,7.3699004e-05,0
1.01964135e-08,1.9409457e-08,9.259869e-13,3.3007625e-05,0
8.1923135e-09,1.6144405e-08,1.1409663e-12,3.1810046e-05,0
1.1608168e-08,2.0345322e-08,8.0318364e-13,3.0378505e-05,0
6.6508083e-09,1.3812491e-08,9.413588e-13,2.9598277e-05,0
7.2362996e-09,1.725977e-08,1.5194493e-12,2.8413919e-05,0
2.279246e-08,2.297359e-08,1.288517e-12,2.9441528e-05,0
1.2732408e-08,2.5290284e-08,1.2716775e-12,2.8932702e-05,0
1.2769594e-08,2.2506175e-08,8.920327e-13,2.9108083e-05,0
1.0121889e-08,2.1503373e-08,9.874222e-13,2.75191e-05,0
9.949733e-09,2.2412959e-08,1.2034973e-12,2.8249724e-05,0
5.5350404e-09,1.79749e-08,1.1651266e-12,2.8462135e-05,0
9.842653e-09,1.4472054e-08,8.206012e-13,2.681558e-05,0
1.797898e-08,1.6941698e-08,8.654292e-13,3.2662065e-05,0
1.5551677e-08,1.625527e-08,1.1837681e-12,2.8193448e-05,0
9.2299475e-09,1.9891202e-08,1.2921176e-12,2.7445927e-05,0
1.2102929e-08,2.1118614e-08,1.2305063e-12,2.8584975e-05,0
8.789321e-09,2.482905e-08,1.0541572e-12,2.9736457e-05,0
1.1142045e-08,3.3811236e-08,1.109636e-12,3.0300736e-05,0
1.0504422e-08,2.861417e-08,1.145006e-12,2.9858618e-05,0
8.25101e-09,1.7651491e-08,1.209965e-12,3.0169254e-05,0
7.3403075e-09,2.439437e-08,1.2267778e-12,2.768356e-05,0
8.243994e-09,2.0559993e-08,1.2863709e-12,2.9092735e-05,0
1.1318392e-08,2.2634419e-08,9.281583e-13,2.8488423e-05,0
9.8700434e-09,1.7453633e-08,9.825694e-13,3.0365069e-05,0
1.0538498e-08,1.4749076e-08,1.1880704e-12,2.7923359e-05,0
1.6464803e-08,2.6818354e-08,1.0413136e-12,2.8450953e-05,0
9.0911145e-09,1.7630866e-08,1.2172054e-12,2.9579087e-05,0
6.19849e-09,1.8655678e-08,1.2589759e-12,2.9036219e-05,0
1.4848772e-08,2.0151562e-08,1.7261809e-12,2.6223657e-05,0
8.752234e-09,2.0347418e-08,9.544775e-13,2.6968582e-05,0
9.283125e-09,1.9995161e-08,8.743372e-13,2.863925e-05,0
7.4299216e-09,2.2853447e-08,9.531458e-13,2.7273201e-05,0
6.462767e-09,2.1421052e-08,9.526115e-13,2.7568747e-05,0
1.2609418e-08,2.2559727e-08,1.0817359e-12,2.8192748e-05,0
8.399876e-09,1.8185707e-08,8.550172e-13,3.052289e-05,0
8.03049e-09,2.4085622e-08,9.80323e-13,2.7594366e-05,0
7.304372e-09,2.4525699e-08,1.211355e-12,2.7899987e-05,0
9.632361e-09,2.8549188e-08,1.1789282e-12,2.832604e-05,0
8.762054e-09,2.1905208e-08,9.643315e-13,2.7388272e-05,0
1.0908671e-08,4.154548e-08,7.988995e-13,2.736154e-05,0
8.106853e-09,2.4424166e-08,9.795455e-13,2.7350927e-05,0
1.1784337e-08,3.0580885e-08,1.3002241e-12,2.7313832e-05,0
8.512308e-09,2.3429651e-08,1.395871e-12,2.8542512e-05,0
9.132739e-09,2.5423189e-08,1.303646e-12,2.9238341e-05,0
1.21245325e-08,3.0098388e-08,7.277643e-13,2.9362964e-05,0
1.3538204e-08,1.7200517e-08,1.2904896e-12,3.1938896e-05,0
1.1995305e-08,1.619486e-08,8.869261e-13,3.2351694e-05,0
1.366921e-08,2.3544288e-08,7.8537296e-13,3.1371026e-05,0
1.3187565e-08,1.9075623e-08,1.1113496e-12,3.1818145e-05,0
9.261443e-09,1.8798984e-08,7.9741064e-13,2.9677642e-05,0
2.1022468e-07,7.804193e-07,5.070595e-09,2.225726e-05,0
2.4160673e-07,3.30164e-06,1.0657822e-08,2.1817743e-05,0
2.4160582e-07,5.2075484e-07,5.7964367e-09,2.150922e-05,0
2.411521e-07,3.005069e-06,7.0208492e-09,2.1591715e-05,0
1.9746955e-07,5.227895e-07,1.4978827e-08,2.187383e-05,0
2.903149e-07,9.0390023e-07,4.5982006e-08,2.1906226e-05,0
1.5393576e-07,2.4092222e-07,1.3965423e-08,2.1660537e-05,0
2.6101878e-07,1.1149665e-06,1.0229646e-08,2.1919936e-05,0
2.2032198e-07,1.4564955e-06,3.284895e-08,2.1741414e-05,0
6.1447685e-07,2.2281672e-06,2.521452e-08,2.191542e-05,0
3.4355386e-07,1.604928e-06,2.4332332e-08,2.2126005e-05,0
2.0875765e-07,4.134103e-07,9.548929e-09,2.197754e-05,0
2.6434404e-07,2.3173627e-06,1.9464512e-08,2.1789174e-05,0
2.6494118e-07,8.8223845e-07,3.6306208e-08,2.1630543e-05,0
3.2193603e-07,3.057595e-06,3.8518458e-08,2.1616543e-05,0
3.7222526e-07,2.2169568e-06,3.559027e-08,2.154679e-05,0
3.4555006e-07,1.0970089e-06,2.3322865e-08,2.157245e-05,0
3.551961e-07,7.0585343e-06,1.38410785e-08,2.1796885e-05,0
2.2097535e-07,2.0584773e-06,1.0223716e-08,2.1916883e-05,0
3.4232318e-07,6.5130547e-07,6.9844397e-09,2.190869e-05,0
2.9913133e-07,9.15268e-07,1.7165384e-08,2.1894946e-05,0
1.9335268e-07,2.3763468e-07,7.173169e-09,2.1468091e-05,0
2.0858454e-07,1.2531589e-06,1.0626806e-08,2.201477e-05,0
3.425567e-07,3.1503994e-06,1.6452049e-09,2.1614625e-05,0
2.0437191e-07,8.1506147e-07,3.8880362e-08,2.176911e-05,0
2.5891046e-07,1.7528264e-06,1.0680695e-08,2.1549296e-05,0
2.8620374e-07,6.420903e-07,7.450613e-09,2.2062755e-05,0
2.198558e-07,1.4275562e-06,3.595016e-08,2.1774342e-05,0
1.99002e-07,6.474176e-07,1.9659163e-08,2.1676013e-05,0
2.1724364e-07,7.3386514e-07,2.1098161e-08,2.1885991e-05,0
2.5157482e-07,8.715419e-07,4.3831982e-09,2.1792168e-05,0
2.265047e-07,7.046509e-07,4.8312394e-09,2.1583768e-05,0
1.8827534e-07,1.0421851e-06,1.5224694e-08,2.1622915e-05,0
2.3687691e-07,4.5229936e-07,3.0547305e-08,2.1731734e-05,0
3.260299e-07,2.7253473e-06,2.7448783e-08,2.1889644e-05,0
1.9307352e-07,2.9900552e-06,7.997107e-09,2.1986973e-05,0
2.7729237e-07,6.2673433e-07,1.6666926e-08,2.1466782e-05,0
1.9454643e-07,9.2819124e-07,6.124432e-08,2.158733e-05,0
2.6093193e-07,6.5619606e-06,1.0879394e-08,2.1646638e-05,0
2.4305552e-07,1.4038674e-06,1.8114635e-08,2.2155504e-05,0
3.938417e-07,1.3229408e-06,1.31283615e-08,2.1664193e-05,0
4.7344864e-07,7.925647e-07,1.3764285e-08,2.2112086e-05,0
2.7686906e-07,8.2821197e-07,1.888747e-08,2.14667e-05,0
7.047511e-07,1.4101673e-06,3.080802e-09,2.1941727e-05,0
4.159028e-07,4.050381e-06,1.8973767e-08,2.208488e-05,0
3.0696012e-07,4.356448e-06,6.0093983e-09,2.174743e-05,0
2.7785623e-07,1.7027551e-06,3.064067e-08,2.1762758e-05,0
2.91749e-07,1.5966157e-06,1.8635157e-08,2.1786764e-05,0
2.9160685e-07,1.4733156e-06,3.6045527e-08,2.2035378e-05,0
4.828193e-07,4.3687695e-07,3.0338967e-08,2.1396841e-05,0
1.7993617e-07,1.4336507e-06,1.4095366e-07,2.19604e-05,0
2.147178e-07,2.1582182e-06,7.333831e-08,2.2016493e-05,0
2.2945503e-07,9.2931964e-07,9.222771e-08,2.2040294e-05,0
1.4388252e-07,1.3626451e-06,2.1882748e-07,2.2224089e-05,0
1.6241036e-07,1.6850469e-06,1.512437e-07,2.2193251e-05,0
2.3513239e-07,2.6237872e-06,9.789073e-08,2.1906728e-05,0
3.0898755e-07,3.674378e-06,1.3321471e-07,2.2194818e-05,0
5.5852365e-07,9.634282e-07,1.6675216e-07,2.1681595e-05,0
8.49792e-07,3.187696e-06,2.5694428e-08,2.1745875e-05,0
5.8902305e-07,1.4667743e-06,1.8800993e-08,2.2085405e-05,0
1.0442017e-06,1.2286324e-06,1.2758157e-07,2.2097962e-05,0
6.463935e-07,1.6166318e-06,7.176347e-08,2.1793996e-05,0
3.1693008e-07,4.5619054e-06,3.8432816e-08,2.2497592e-05,0
1.9117769e-07,2.7295637e-06,2.5465928e-07,2.1499623e-05,0
1.4024315e-06,1.7160118e-06,6.0321504e-08,2.206429e-05,0
3.9167637e-07,5.1775294e-07,6.371755e-08,2.1749627e-05,0
6.4547316e-07,5.55615e-07,4.135171e-08,2.2461749e-05,0
1.4133851e-06,1.181597e-06,4.5942027e-08,2.1994183e-05,0
6.946048e-07,1.2120472e-06,6.695678e-08,2.1548885e-05,0
2.1526373e-06,4.91142e-07,1.4870872e-07,2.1298916e-05,0
1.1588014e-06,1.6568911e-06,3.5171002e-08,2.217087e-05,0
3.5535436e-07,1.1146029e-06,2.2919367e-07,2.2019096e-05,0
2.3451051e-07,1.3412122e-06,2.7529632e-08,2.2114846e-05,0
1.232252e-07,3.0808444e-06,3.9031275e-07,2.2198818e-05,0
9.757912e-07,9.775963e-07,2.3943812e-08,2.2378426e-05,0
6.526429e-07,8.238381e-06,7.2759406e-08,2.2102873e-05,0
3.0320197e-07,1.2722074e-06,1.6822469e-07,2.1864069e-05,0
3.4833897e-07,3.842289e-06,5.088773e-08,2.1710315e-05,0
5.5493666e-07,2.5997836e-06,1.2623285e-07,2.1682257e-05,0
3.9852904e-07,4.636246e-06,7.03835e-08,2.2082835e-05,0
2.283058e-07,2.5143502e-06,1.3190426e-07,2.2002303e-05,0
9.866621e-08,8.6737856e-07,1.7537951e-07,2.1272306e-05,0
4.829059e-07,5.809572e-07,7.909053e-08,2.1848686e-05,0
7.995842e-07,9.058756e-07,8.040424e-08,2.2179076e-05,0
1.5503808e-07,8.7583965e-07,6.092114e-08,2.15612e-05,0
4.055728e-07,1.9469005e-06,2.7938691e-08,2.189691e-05,0
1.9350486e-07,1.3024131e-06,3.0172973e-07,2.2059978e-05,0
4.5689308e-07,3.2417695e-06,2.53791e-08,2.1601725e-05,0
7.364122e-07,1.7413834e-06,7.947145e-08,2.151437e-05,0
7.129306e-07,5.288453e-06,4.90085e-08,2.1412598e-05,0
5.369057e-07,3.5943688e-06,6.089558e-08,2.143685e-05,0
4.6894687e-07,6.706196e-07,1.1675938e-08,2.1534732e-05,0
6.1406735e-07,1.3914089e-06,5.2308668e-08,2.1578067e-05,0
2.566084e-07,4.6466914e-07,4.847441e-08,2.155976e-05,0
2.4613269e-07,3.6901983e-07,2.019458e-08,2.1967753e-05,0
6.822784e-07,3.705991e-07,3.1381774e-08,2.2270742e-05,0
2.9370537e-07,3.6080583e-06,3.9604053e-08,2.1816453e-05,0
3.806869e-07,5.674863e-07,8.066492e-08,2.2031742e-05,0
2.393674e-07,2.6854882e-06,7.963198e-08,2.1553078e-05,0
1.7337894e-07,1.8659717e-06,1.4874036e-07,2.2031616e-05,0
1.6254184e-08,1.550425e-05,3.4598592e-08,2.1179918e-05,0
1.2007735e-08,3.161354e-06,4.6789796e-07,2.1779659e-05,0
1.0853383e-08,1.7780285e-06,1.5313805e-07,2.1732521e-05,0
1.3746811e-08,9.466424e-06,1.2962221e-07,2.14778e-05,0
1.3879703e-08,3.7826112e-06,2.62919e-07,2.1224663e-05,0
1.3780072e-08,4.6337177e-06,2.769953e-07,2.1274212e-05,0
1.1327592e-08,2.0037137e-06,5.455137e-08,2.0930216e-05,0
1.1081367e-08,6.661794e-06,5.2154945e-08,2.1840518e-05,0
5.154585e-08,4.3817063e-06,1.7475126e-07,2.1292457e-05,0
1.6534068e-08,5.0697304e-06,7.9589164e-08,2.2003751e-05,0
1.6474793e-08,3.4831776e-06,5.08084e-08,2.1538326e-05,0
1.3767409e-08,1.0906677e-05,4.3464198e-08,2.117412e-05,0
1.6274782e-08,6.8941563e-06,1.1724537e-07,2.1420461e-05,0
2.262173e-08,3.5448997e-05,1.17909295e-07,2.1268208e-05,0
1.2275785e-08,0.0005635677,2.3001918e-07,2.188547e-05,0
1.723237e-08,3.2265205e-05,4.6452425e-07,2.1533726e-05,0
1.8159469e-08,2.6526286e-05,1.0165502e-07,2.1356456e-05,0
1.1230376e-08,1.5738839e-05,9.676484e-08,2.172382e-05,0
1.6274845e-08,0.00010967454,7.009867e-08,2.1417234e-05,0
1.8850256e-08,2.3141773e-05,6.240088e-07,2.1632648e-05,0
3.5620896e-08,1.2615958e-06,1.3034801e-07,2.1372389e-05,0
2.2336101e-08,5.3487397e-06,1.293947e-07,2.173818e-05,0
1.655038e-08,3.060457e-06,7.996353e-07,2.1548023e-05,0
1.09536025e-08,9.7058855e-06,3.8416474e-08,2.1148657e-05,0
1.4093894e-08,1.8977638e-06,1.5875936e-07,2.1582657e-05,0
1.640828e-08,2.6556207e-05,7.3992084e-08,2.1603662e-05,0
